onset	duration	sample	value	gid
43.7783203125	n/a	44830	1121	0
43.7783203125	n/a	44830	1241	0
43.7783203125	n/a	44830	1321	4014
47.8623046875	n/a	49012	2120	0
71.8740234375	n/a	73600	1322	4014
71.8740234375	n/a	73600	1311	1151
77.0810546875	n/a	78932	2110	0
81.830078125	n/a	83795	1312	1151
81.830078125	n/a	83795	1311	1187
89.3818359375	n/a	91528	2110	0
89.953125	n/a	92113	1312	1187
89.953125	n/a	92113	1341	4041
97.462890625	n/a	99803	2120	0
100.359375	n/a	102769	1342	4041
100.359375	n/a	102769	1321	4005
109.8291015625	n/a	112466	2120	0
112.3701171875	n/a	115068	1322	4005
112.3701171875	n/a	115068	1311	1178
119.0771484375	n/a	121936	2110	0
119.673828125	n/a	122547	1312	1178
119.673828125	n/a	122547	1311	1225
126.068359375	n/a	129095	2110	0
126.6416015625	n/a	129682	1312	1225
126.6416015625	n/a	129682	1311	1025
133.3564453125	n/a	136558	2110	0
133.9443359375	n/a	137160	1312	1025
133.9443359375	n/a	137160	1311	1182
142.236328125	n/a	145651	2110	0
152.6435546875	n/a	156308	1312	1182
152.6435546875	n/a	156308	1311	1081
159.5791015625	n/a	163410	2110	0
167.72265625	n/a	171749	1312	1081
167.72265625	n/a	171749	1311	1021
174.1708984375	n/a	178352	2110	0
174.73828125	n/a	178933	1312	1021
174.73828125	n/a	178933	1311	1091
181.884765625	n/a	186251	2110	0
182.4794921875	n/a	186860	1312	1091
182.4794921875	n/a	186860	1351	4052
191.66015625	n/a	196261	2120	0
196.109375	n/a	200817	1352	4052
196.109375	n/a	200817	1311	1097
200.9619140625	n/a	205786	2110	0
201.560546875	n/a	206399	1312	1097
201.560546875	n/a	206399	1311	1180
207.2255859375	n/a	212200	2110	0
207.8203125	n/a	212809	1312	1180
207.8203125	n/a	212809	1311	1133
213.6572265625	n/a	218786	2110	0
214.2587890625	n/a	219402	1312	1133
214.2587890625	n/a	219402	1311	1135
223.267578125	n/a	228627	2120	0
226.4013671875	n/a	231836	1312	1135
226.4013671875	n/a	231836	1311	1059
232.984375	n/a	238577	2110	0
233.5869140625	n/a	239194	1312	1059
233.5869140625	n/a	239194	1311	1101
242.064453125	n/a	247875	2120	0
244.2685546875	n/a	250132	1312	1101
244.2685546875	n/a	250132	1311	1024
256.8955078125	n/a	263062	2110	0
257.470703125	n/a	263651	1312	1024
257.470703125	n/a	263651	1331	4033
263.3671875	n/a	269689	2120	0
266.103515625	n/a	272491	1332	4033
266.103515625	n/a	272491	1311	1212
271.2255859375	n/a	277736	2110	0
271.82421875	n/a	278349	1312	1212
271.82421875	n/a	278349	1311	1222
277.4228515625	n/a	284082	2110	0
278.01171875	n/a	284685	1312	1222
278.01171875	n/a	284685	1311	1234
281.4873046875	n/a	288244	2110	0
282.0595703125	n/a	288830	1312	1234
282.0595703125	n/a	288830	1311	1028
286.8388671875	n/a	293724	2110	0
287.4091796875	n/a	294308	1312	1028
287.4091796875	n/a	294308	1311	1066
291.734375	n/a	298737	2110	0
292.37109375	n/a	299389	1312	1066
292.37109375	n/a	299389	1311	1152
297.5419921875	n/a	304684	2110	0
298.1123046875	n/a	305268	1312	1152
298.1123046875	n/a	305268	1311	1033
302.9580078125	n/a	310230	2110	0
303.5283203125	n/a	310814	1312	1033
303.5283203125	n/a	310814	1331	4022
305.9580078125	n/a	313302	2120	0
308.201171875	n/a	315599	1332	4022
308.201171875	n/a	315599	1311	1002
312.7578125	n/a	320265	2110	0
313.3623046875	n/a	320884	1312	1002
313.3623046875	n/a	320884	1311	1120
319.3916015625	n/a	327058	2110	0
320.03125	n/a	327713	1312	1120
320.03125	n/a	327713	1242	0
336.2451171875	n/a	344316	1221	0
336.2451171875	n/a	344316	1311	1110
340.732421875	n/a	348911	2110	0
341.3330078125	n/a	349526	1312	1110
341.3330078125	n/a	349526	1311	1143
347.2041015625	n/a	355538	2110	0
347.7998046875	n/a	356148	1312	1143
347.7998046875	n/a	356148	1311	1213
352.6923828125	n/a	361158	2110	0
353.2607421875	n/a	361740	1312	1213
353.2607421875	n/a	361740	1331	4031
357.66796875	n/a	366253	2120	0
359.2626953125	n/a	367886	1332	4031
359.2626953125	n/a	367886	1311	1005
363.5478515625	n/a	372274	2110	0
364.134765625	n/a	372875	1312	1005
364.134765625	n/a	372875	1311	1203
368.771484375	n/a	377623	2110	0
369.3681640625	n/a	378234	1312	1203
369.3681640625	n/a	378234	1311	1154
375.01953125	n/a	384021	2110	0
375.6142578125	n/a	384630	1312	1154
375.6142578125	n/a	384630	1311	1130
380.875	n/a	390017	2110	0
381.4462890625	n/a	390602	1312	1130
381.4462890625	n/a	390602	1331	4021
387.794921875	n/a	397103	2110	0
388.3671875	n/a	397689	1332	4021
388.3671875	n/a	397689	1311	1016
395.162109375	n/a	404647	2110	0
395.763671875	n/a	405263	1312	1016
395.763671875	n/a	405263	1311	1176
401.2021484375	n/a	410832	2110	0
401.7734375	n/a	411417	1312	1176
401.7734375	n/a	411417	1311	1001
407.2822265625	n/a	417058	2110	0
407.8525390625	n/a	417642	1312	1001
407.8525390625	n/a	417642	1311	1011
413.666015625	n/a	423595	2110	0
425.3125	n/a	435521	1312	1011
425.3125	n/a	435521	1321	4001
428.1123046875	n/a	438388	2120	0
430.2353515625	n/a	440562	1322	4001
430.2353515625	n/a	440562	1331	4037
433.201171875	n/a	443599	2120	0
435.34375	n/a	445793	1332	4037
435.34375	n/a	445793	1311	1104
441.13671875	n/a	451725	2110	0
441.7080078125	n/a	452310	1312	1104
441.7080078125	n/a	452310	1311	1071
445.9130859375	n/a	456616	2110	0
446.5078125	n/a	457225	1312	1071
446.5078125	n/a	457225	1311	1158
450.912109375	n/a	461735	2110	0
453.2744140625	n/a	464154	1312	1158
453.2744140625	n/a	464154	1311	1039
457.50390625	n/a	468485	2110	0
458.09765625	n/a	469093	1312	1039
458.09765625	n/a	469093	1311	1156
463.751953125	n/a	474883	2110	0
464.3212890625	n/a	475466	1312	1156
464.3212890625	n/a	475466	1311	1068
468.3857421875	n/a	479628	2110	0
468.9697265625	n/a	480226	1312	1068
468.9697265625	n/a	480226	1361	4046
475.8955078125	n/a	487318	2120	0
477.732421875	n/a	489199	1362	4046
477.732421875	n/a	489199	1311	1153
483.279296875	n/a	494879	2110	0
483.8486328125	n/a	495462	1312	1153
483.8486328125	n/a	495462	1311	1079
488.017578125	n/a	499731	2110	0
488.587890625	n/a	500315	1312	1079
488.587890625	n/a	500315	1311	1009
493.1826171875	n/a	505020	2110	0
493.7734375	n/a	505625	1312	1009
493.7734375	n/a	505625	1311	1223
498.318359375	n/a	510279	2110	0
498.890625	n/a	510865	1312	1223
498.890625	n/a	510865	1311	1010
504.2626953125	n/a	516366	2110	0
504.853515625	n/a	516971	1312	1010
504.853515625	n/a	516971	1311	1214
509.1025390625	n/a	521322	2110	0
509.673828125	n/a	521907	1312	1214
509.673828125	n/a	521907	1311	1058
514.26171875	n/a	526605	2110	0
514.865234375	n/a	527223	1312	1058
514.865234375	n/a	527223	1311	1164
519.5498046875	n/a	532020	2110	0
520.15234375	n/a	532637	1312	1164
520.15234375	n/a	532637	1311	1157
525.328125	n/a	537937	2110	0
525.9384765625	n/a	538562	1312	1157
525.9384765625	n/a	538562	1311	1171
531.2373046875	n/a	543988	2110	0
538.36328125	n/a	551285	1312	1171
538.36328125	n/a	551285	1331	4034
541.04296875	n/a	554029	2120	0
542.7900390625	n/a	555818	1332	4034
542.7900390625	n/a	555818	1311	1032
547.060546875	n/a	560191	2110	0
551.4462890625	n/a	564682	1312	1032
551.4462890625	n/a	564682	1311	1115
555.3408203125	n/a	568670	2110	0
573.2763671875	n/a	587036	1312	1115
573.2763671875	n/a	587036	1311	1018
577.3173828125	n/a	591174	2110	0
580.4482421875	n/a	594380	1312	1018
580.4482421875	n/a	594380	1311	1083
586.2509765625	n/a	600322	2110	0
586.857421875	n/a	600943	1312	1083
586.857421875	n/a	600943	1311	1136
591.275390625	n/a	605467	2110	0
591.8447265625	n/a	606050	1312	1136
591.8447265625	n/a	606050	1321	4003
593.8525390625	n/a	608106	2120	0
595.6181640625	n/a	609914	1322	4003
595.6181640625	n/a	609914	1311	1007
603.4423828125	n/a	617926	2110	0
604.0146484375	n/a	618512	1312	1007
604.0146484375	n/a	618512	1321	4015
606.1962890625	n/a	620746	2120	0
609.123046875	n/a	623743	1322	4015
609.123046875	n/a	623743	1311	1236
614.236328125	n/a	628979	2110	0
614.8896484375	n/a	629648	1312	1236
614.8896484375	n/a	629648	1311	1226
618.6416015625	n/a	633490	2110	0
632.1533203125	n/a	647326	1312	1226
632.1533203125	n/a	647326	1222	0
740.14453125	n/a	757909	1241	0
740.14453125	n/a	757909	1311	1192
751.8525390625	n/a	769898	2110	0
752.4248046875	n/a	770484	1312	1192
752.4248046875	n/a	770484	1311	1044
758.52734375	n/a	776733	2110	0
759.0966796875	n/a	777316	1312	1044
759.0966796875	n/a	777316	1331	4027
762.2841796875	n/a	780580	2120	0
764.564453125	n/a	782915	1332	4027
764.564453125	n/a	782915	1311	1146
773.099609375	n/a	791655	2110	0
773.6953125	n/a	792265	1312	1146
773.6953125	n/a	792265	1311	1193
779.2841796875	n/a	797988	2110	0
779.8525390625	n/a	798570	1312	1193
779.8525390625	n/a	798570	1311	1057
783.5078125	n/a	802313	2110	0
784.0966796875	n/a	802916	1312	1057
784.0966796875	n/a	802916	1311	1160
787.9951171875	n/a	806908	2110	0
788.5908203125	n/a	807518	1312	1160
788.5908203125	n/a	807518	1311	1111
792.9794921875	n/a	812012	2110	0
793.580078125	n/a	812627	1312	1111
793.580078125	n/a	812627	1311	1231
798.138671875	n/a	817295	2110	0
798.728515625	n/a	817899	1312	1231
798.728515625	n/a	817899	1311	1191
803.892578125	n/a	823187	2110	0
804.474609375	n/a	823783	1312	1191
804.474609375	n/a	823783	1311	1194
809.5087890625	n/a	828938	2110	0
810.076171875	n/a	829519	1312	1194
810.076171875	n/a	829519	1311	1034
813.73046875	n/a	833261	2110	0
814.3310546875	n/a	833876	1312	1034
814.3310546875	n/a	833876	1311	1181
818.4853515625	n/a	838130	2110	0
819.0751953125	n/a	838734	1312	1181
819.0751953125	n/a	838734	1311	1149
823.1650390625	n/a	842922	2110	0
823.783203125	n/a	843555	1312	1149
823.783203125	n/a	843555	1311	1218
828.892578125	n/a	848787	2110	0
829.486328125	n/a	849395	1312	1218
829.486328125	n/a	849395	1311	1131
833.3857421875	n/a	853388	2110	0
833.95703125	n/a	853973	1312	1131
833.95703125	n/a	853973	1311	1070
840.0361328125	n/a	860198	2110	0
840.630859375	n/a	860807	1312	1070
840.630859375	n/a	860807	1311	1140
844.79296875	n/a	865069	2110	0
845.3662109375	n/a	865656	1312	1140
845.3662109375	n/a	865656	1331	4025
849.873046875	n/a	870271	2120	0
853.583984375	n/a	874071	1332	4025
853.583984375	n/a	874071	1311	1082
859.8544921875	n/a	880492	2110	0
860.423828125	n/a	881075	1312	1082
860.423828125	n/a	881075	1331	4032
862.8486328125	n/a	883558	2120	0
864.734375	n/a	885489	1332	4032
864.734375	n/a	885489	1311	1127
869.080078125	n/a	889939	2110	0
869.666015625	n/a	890539	1312	1127
869.666015625	n/a	890539	1311	1100
873.3603515625	n/a	894322	2110	0
873.9287109375	n/a	894904	1312	1100
873.9287109375	n/a	894904	1311	1006
877.2802734375	n/a	898336	2110	0
877.87109375	n/a	898941	1312	1006
877.87109375	n/a	898941	1311	1189
884.080078125	n/a	905299	2110	0
884.6591796875	n/a	905892	1312	1189
884.6591796875	n/a	905892	1311	1022
893.75390625	n/a	915205	2110	0
894.34375	n/a	915809	1312	1022
894.34375	n/a	915809	1311	1201
899.54296875	n/a	921133	2110	0
900.11328125	n/a	921717	1312	1201
900.11328125	n/a	921717	1311	1037
904.1376953125	n/a	925838	2110	0
904.7412109375	n/a	926456	1312	1037
904.7412109375	n/a	926456	1311	1233
909.623046875	n/a	931455	2110	0
910.21875	n/a	932065	1312	1233
910.21875	n/a	932065	1311	1107
913.3212890625	n/a	935242	2110	0
913.890625	n/a	935825	1312	1107
913.890625	n/a	935825	1311	1065
917.1103515625	n/a	939122	2110	0
917.7216796875	n/a	939748	1312	1065
917.7216796875	n/a	939748	1311	1228
922.462890625	n/a	944603	2110	0
923.0341796875	n/a	945188	1312	1228
923.0341796875	n/a	945188	1321	4000
934.3984375	n/a	956825	2120	0
941.72265625	n/a	964325	1322	4000
941.72265625	n/a	964325	1321	4004
944.005859375	n/a	966663	2120	0
