onset	duration	sample	value	gid
0.0009765625	n/a	2	3232	0
5.5673828125	n/a	5702	1221	0
5.5673828125	n/a	5702	1351	4050
10.9208984375	n/a	11184	2120	0
14.1474609375	n/a	14488	1352	4050
14.1474609375	n/a	14488	1311	1129
18.248046875	n/a	18687	2120	0
21.205078125	n/a	21715	1312	1129
21.205078125	n/a	21715	1311	1061
22.8798828125	n/a	23430	2120	0
24.7041015625	n/a	25298	1312	1061
24.7041015625	n/a	25298	1311	1026
31.16796875	n/a	31917	2110	0
31.7705078125	n/a	32534	1312	1026
31.7705078125	n/a	32534	1311	1238
35.7197265625	n/a	36578	2120	0
37.3955078125	n/a	38294	1312	1238
37.3955078125	n/a	38294	1311	1122
41.0634765625	n/a	42050	2110	0
78.646484375	n/a	80535	1312	1122
78.646484375	n/a	80535	1311	1099
83.333984375	n/a	85335	2110	0
112.625	n/a	115329	1312	1099
112.625	n/a	115329	1311	1138
117.1640625	n/a	119977	2110	0
118.5322265625	n/a	121378	1312	1138
118.5322265625	n/a	121378	1311	1132
121.0048828125	n/a	123910	2120	0
123.068359375	n/a	126023	1312	1132
123.068359375	n/a	126023	1311	1219
127.1904296875	n/a	130244	2110	0
127.8056640625	n/a	130874	1312	1219
127.8056640625	n/a	130874	1311	1190
132.3076171875	n/a	135484	2110	0
132.912109375	n/a	136103	1312	1190
132.912109375	n/a	136103	1311	1250
136.8193359375	n/a	140104	2110	0
137.3876953125	n/a	140686	1312	1250
137.3876953125	n/a	140686	1311	1042
140.7158203125	n/a	144094	2110	0
141.2841796875	n/a	144676	1312	1042
141.2841796875	n/a	144676	1311	1073
142.7158203125	n/a	146142	2120	0
144.4609375	n/a	147929	1312	1073
144.4609375	n/a	147929	1311	1186
150.2275390625	n/a	153834	2110	0
150.8251953125	n/a	154446	1312	1186
150.8251953125	n/a	154446	1311	1095
153.69921875	n/a	157389	2120	0
155.9423828125	n/a	159686	1312	1095
155.9423828125	n/a	159686	1321	4018
157.1572265625	n/a	160930	2120	0
158.9501953125	n/a	162766	1322	4018
158.9501953125	n/a	162766	1311	1080
163.72265625	n/a	167653	2110	0
164.2900390625	n/a	168234	1312	1080
164.2900390625	n/a	168234	1311	1048
167.5009765625	n/a	171522	2120	0
169.08984375	n/a	173149	1312	1048
169.08984375	n/a	173149	1311	1004
174.4580078125	n/a	178646	2110	0
175.0556640625	n/a	179258	1312	1004
175.0556640625	n/a	179258	1311	1255
179.498046875	n/a	183807	2120	0
180.62890625	n/a	184965	1312	1255
180.62890625	n/a	184965	1311	1230
182.322265625	n/a	186699	2120	0
183.625	n/a	188033	1312	1230
183.625	n/a	188033	1311	1050
188.66796875	n/a	193197	2110	0
189.2392578125	n/a	193782	1312	1050
189.2392578125	n/a	193782	1321	4011
191.74609375	n/a	196349	2120	0
192.982421875	n/a	197615	1322	4011
192.982421875	n/a	197615	1311	1084
196.8095703125	n/a	201534	2110	0
216.52734375	n/a	221725	1312	1084
216.52734375	n/a	221725	1311	1012
220.296875	n/a	225585	2110	0
220.890625	n/a	226193	1312	1012
220.890625	n/a	226193	1331	4026
222.625	n/a	227969	2120	0
230.6171875	n/a	236153	1332	4026
230.6171875	n/a	236153	1311	1239
