onset	duration	sample	value	gid
51.1923828125	n/a	52422	1121	0
51.1923828125	n/a	52422	1231	0
51.1923828125	n/a	52422	1311	1105
62.19921875	n/a	63693	2120	0
65.8994140625	n/a	67482	1312	1105
65.8994140625	n/a	67482	1311	1023
73.07421875	n/a	74829	2110	0
114.1953125	n/a	116937	1312	1023
114.1953125	n/a	116937	1311	1226
122.263671875	n/a	125199	2110	0
125.1806640625	n/a	128186	1312	1226
125.1806640625	n/a	128186	1311	1190
131.509765625	n/a	134667	2110	0
132.1025390625	n/a	135274	1312	1190
132.1025390625	n/a	135274	1311	1103
139.037109375	n/a	142375	2110	0
139.6533203125	n/a	143006	1312	1103
139.6533203125	n/a	143006	1311	1250
145.60546875	n/a	149101	2110	0
146.197265625	n/a	149707	1312	1250
146.197265625	n/a	149707	1311	1150
156.1171875	n/a	159865	2110	0
156.7275390625	n/a	160490	1312	1150
156.7275390625	n/a	160490	1311	1206
162.484375	n/a	166385	2120	0
168.0224609375	n/a	172056	1312	1206
168.0224609375	n/a	172056	1311	1238
176.6123046875	n/a	180852	2120	0
179.796875	n/a	184113	1312	1238
179.796875	n/a	184113	1311	1096
187.8134765625	n/a	192322	2110	0
188.4169921875	n/a	192940	1312	1096
188.4169921875	n/a	192940	1311	1211
193.4453125	n/a	198089	2110	0
194.0439453125	n/a	198702	1312	1211
194.0439453125	n/a	198702	1311	1203
203.9150390625	n/a	208810	2110	0
204.5087890625	n/a	209418	1312	1203
204.5087890625	n/a	209418	1311	1237
215.6533203125	n/a	220830	2110	0
216.24609375	n/a	221437	1312	1237
216.24609375	n/a	221437	1311	1107
232.8828125	n/a	238473	2120	0
236.7333984375	n/a	242416	1312	1107
236.7333984375	n/a	242416	1361	4046
240.033203125	n/a	245795	2120	0
243.8603515625	n/a	249714	1362	4046
243.8603515625	n/a	249714	1311	1037
248.8330078125	n/a	254806	2110	0
249.427734375	n/a	255415	1312	1037
249.427734375	n/a	255415	1311	1254
255.0966796875	n/a	261220	2110	0
255.6845703125	n/a	261822	1312	1254
255.6845703125	n/a	261822	1311	1110
263.3603515625	n/a	269682	2110	0
263.9677734375	n/a	270304	1312	1110
263.9677734375	n/a	270304	1351	4054
275.6083984375	n/a	282224	2110	0
276.2041015625	n/a	282834	1352	4054
276.2041015625	n/a	282834	1311	1085
280.9521484375	n/a	287696	2110	0
281.537109375	n/a	288295	1312	1085
281.537109375	n/a	288295	1321	4005
285.255859375	n/a	292103	2120	0
289.7841796875	n/a	296740	1322	4005
289.7841796875	n/a	296740	1351	4052
297.017578125	n/a	304147	2110	0
297.61328125	n/a	304757	1352	4052
297.61328125	n/a	304757	1311	1036
309.6494140625	n/a	317082	2110	0
310.2431640625	n/a	317690	1312	1036
310.2431640625	n/a	317690	1311	1075
317.0546875	n/a	324665	2120	0
320.4873046875	n/a	328180	1312	1075
320.4873046875	n/a	328180	1232	0
329.7626953125	n/a	337678	1221	0
329.7626953125	n/a	337678	1311	1172
338.2783203125	n/a	346398	2110	0
338.8798828125	n/a	347014	1312	1172
338.8798828125	n/a	347014	1331	4030
359.279296875	n/a	367903	2110	0
359.88671875	n/a	368525	1332	4030
359.88671875	n/a	368525	1311	1171
373.2919921875	n/a	382252	2110	0
373.8994140625	n/a	382874	1312	1171
373.8994140625	n/a	382874	1311	1118
385.396484375	n/a	394647	2110	0
385.9921875	n/a	395257	1312	1118
385.9921875	n/a	395257	1311	1221
405.994140625	n/a	415739	2120	0
406.5810546875	n/a	416340	1312	1221
406.5810546875	n/a	416340	1311	1002
