onset	duration	sample	value	gid
30.1728515625	n/a	30898	1121	0
30.1728515625	n/a	30898	1231	0
30.1728515625	n/a	30898	1311	1251
39.7978515625	n/a	40754	2110	0
79.1640625	n/a	81065	1312	1251
79.1640625	n/a	81065	1311	1124
88.16015625	n/a	90277	2110	0
88.7490234375	n/a	90880	1312	1124
88.7490234375	n/a	90880	1311	1086
98.408203125	n/a	100771	2110	0
99.0166015625	n/a	101394	1312	1086
99.0166015625	n/a	101394	1361	4045
104.9521484375	n/a	107472	2120	0
108.8974609375	n/a	111512	1362	4045
108.8974609375	n/a	111512	1311	1021
117.08203125	n/a	119893	2110	0
117.6875	n/a	120513	1312	1021
117.6875	n/a	120513	1311	1142
126.974609375	n/a	130023	2110	0
127.58203125	n/a	130645	1312	1142
127.58203125	n/a	130645	1311	1209
141.9501953125	n/a	145358	2110	0
172.2392578125	n/a	176374	1312	1209
172.2392578125	n/a	176374	1311	1036
183.95703125	n/a	188373	2110	0
184.5537109375	n/a	188984	1312	1036
184.5537109375	n/a	188984	1321	4016
190.615234375	n/a	195191	2120	0
194.779296875	n/a	199455	1322	4016
194.779296875	n/a	199455	1311	1107
208.8701171875	n/a	213884	2110	0
209.486328125	n/a	214515	1312	1107
209.486328125	n/a	214515	1311	1042
219.259765625	n/a	224523	2110	0
219.84375	n/a	225121	1312	1042
219.84375	n/a	225121	1311	1172
230.21875	n/a	235745	2110	0
230.8134765625	n/a	236354	1312	1172
230.8134765625	n/a	236354	1311	1223
236.99609375	n/a	242685	2110	0
237.5966796875	n/a	243300	1312	1223
237.5966796875	n/a	243300	1311	1056
250.5224609375	n/a	256536	2110	0
251.1357421875	n/a	257164	1312	1056
251.1357421875	n/a	257164	1311	1255
255.986328125	n/a	262131	2110	0
256.58984375	n/a	262749	1312	1255
256.58984375	n/a	262749	1311	1182
263.41796875	n/a	269741	2110	0
264.01171875	n/a	270349	1312	1182
264.01171875	n/a	270349	1311	1237
279.76171875	n/a	286477	2110	0
280.359375	n/a	287089	1312	1237
280.359375	n/a	287089	1311	1050
288.1689453125	n/a	295086	2110	0
288.7705078125	n/a	295702	1312	1050
288.7705078125	n/a	295702	1311	1082
295.8037109375	n/a	302904	2110	0
296.4130859375	n/a	303528	1312	1082
296.4130859375	n/a	303528	1321	4008
299.2880859375	n/a	306472	2120	0
302.4580078125	n/a	309718	1322	4008
302.4580078125	n/a	309718	1351	4049
308.8642578125	n/a	316278	2120	0
311.6181640625	n/a	319098	1352	4049
311.6181640625	n/a	319098	1311	1114
320.658203125	n/a	328355	2110	0
321.2705078125	n/a	328982	1312	1114
321.2705078125	n/a	328982	1232	0
369.1357421875	n/a	377996	1251	0
369.1357421875	n/a	377996	1311	1163
376.8857421875	n/a	385932	2110	0
416.9638671875	n/a	426972	1312	1163
416.9638671875	n/a	426972	1311	1179
425.412109375	n/a	435623	2110	0
427.0263671875	n/a	437276	1312	1179
427.0263671875	n/a	437276	1311	1177
433.859375	n/a	444273	2110	0
