onset	duration	sample	value	gid
19.6455078125	n/a	20118	1121	0
19.6455078125	n/a	20118	1211	0
19.6455078125	n/a	20118	1311	1122
27.9072265625	n/a	28578	2110	0
69.8359375	n/a	71513	1312	1122
69.8359375	n/a	71513	1311	1242
82.27734375	n/a	84253	2110	0
82.87890625	n/a	84869	1312	1242
82.87890625	n/a	84869	1311	1146
93.7646484375	n/a	96016	2110	0
94.3798828125	n/a	96646	1312	1146
94.3798828125	n/a	96646	1311	1243
109.8203125	n/a	112457	2110	0
110.4228515625	n/a	113074	1312	1243
110.4228515625	n/a	113074	1311	1070
117.494140625	n/a	120315	2110	0
118.142578125	n/a	120979	1312	1070
118.142578125	n/a	120979	1311	1230
125.2861328125	n/a	128294	2110	0
125.91796875	n/a	128941	1312	1230
125.91796875	n/a	128941	1311	1051
137.5068359375	n/a	140808	2110	0
138.13671875	n/a	141453	1312	1051
138.13671875	n/a	141453	1311	1196
147.205078125	n/a	150739	2110	0
147.8291015625	n/a	151378	1312	1196
147.8291015625	n/a	151378	1311	1020
155.5859375	n/a	159321	2110	0
156.2099609375	n/a	159960	1312	1020
156.2099609375	n/a	159960	1311	1204
165.90625	n/a	169889	2110	0
166.525390625	n/a	170523	1312	1204
166.525390625	n/a	170523	1311	1219
173.9697265625	n/a	178146	2110	0
174.583984375	n/a	178775	1312	1219
174.583984375	n/a	178775	1331	4033
183.3134765625	n/a	187714	2120	0
190.1748046875	n/a	194740	1332	4033
190.1748046875	n/a	194740	1311	1124
201.3681640625	n/a	206202	2110	0
202.0068359375	n/a	206856	1312	1124
202.0068359375	n/a	206856	1351	4049
212.568359375	n/a	217671	2120	0
216.3173828125	n/a	221510	1352	4049
216.3173828125	n/a	221510	1311	1240
223.7919921875	n/a	229164	2110	0
224.40234375	n/a	229789	1312	1240
224.40234375	n/a	229789	1311	1209
231.9755859375	n/a	237544	2110	0
232.611328125	n/a	238195	1312	1209
232.611328125	n/a	238195	1311	1094
243.5029296875	n/a	249348	2110	0
244.1025390625	n/a	249962	1312	1094
244.1025390625	n/a	249962	1311	1251
251.7509765625	n/a	257794	2110	0
252.37109375	n/a	258429	1312	1251
252.37109375	n/a	258429	1311	1109
259.806640625	n/a	266043	2110	0
260.4169921875	n/a	266668	1312	1109
260.4169921875	n/a	266668	1311	1061
270.990234375	n/a	277495	2110	0
271.625	n/a	278145	1312	1061
271.625	n/a	278145	1321	4004
278.3740234375	n/a	285056	2120	0
281.1572265625	n/a	287906	1322	4004
281.1572265625	n/a	287906	1341	4042
289.4375	n/a	296385	2110	0
290.0458984375	n/a	297008	1342	4042
290.0458984375	n/a	297008	1311	1143
299.9169921875	n/a	307116	2110	0
300.5341796875	n/a	307748	1312	1143
300.5341796875	n/a	307748	1331	4027
306.1640625	n/a	313513	2120	0
309.2822265625	n/a	316706	1332	4027
309.2822265625	n/a	316706	1311	1086
314.140625	n/a	321681	2110	0
314.7568359375	n/a	322312	1312	1086
314.7568359375	n/a	322312	1212	0
325.9619140625	n/a	333786	1241	0
325.9619140625	n/a	333786	1311	1198
333.66796875	n/a	341677	2110	0
341.068359375	n/a	349255	1312	1198
341.068359375	n/a	349255	1331	4020
354.314453125	n/a	362819	2120	0
356.80859375	n/a	365373	1332	4020
356.80859375	n/a	365373	1311	1252
364.8681640625	n/a	373626	2110	0
373.025390625	n/a	381979	1312	1252
373.025390625	n/a	381979	1311	1237
378.001953125	n/a	387075	2110	0
390.2236328125	n/a	399590	1312	1237
390.2236328125	n/a	399590	1311	1121
400.873046875	n/a	410495	2110	0
403.0048828125	n/a	412678	1312	1121
403.0048828125	n/a	412678	1331	4037
412.0185546875	n/a	421908	2120	0
414.21875	n/a	424161	1332	4037
414.21875	n/a	424161	1311	1063
418.4638671875	n/a	428508	2110	0
423.0908203125	n/a	433246	1312	1063
423.0908203125	n/a	433246	1351	4053
433.5595703125	n/a	443966	2120	0
437.88671875	n/a	448397	1352	4053
437.88671875	n/a	448397	1311	1176
447.3115234375	n/a	458048	2110	0
447.923828125	n/a	458675	1312	1176
447.923828125	n/a	458675	1311	1195
461.2470703125	n/a	472318	2120	0
465.3857421875	n/a	476556	1312	1195
465.3857421875	n/a	476556	1321	4015
471.142578125	n/a	482451	2120	0
492.98828125	n/a	504821	1322	4015
492.98828125	n/a	504821	1311	1197
502.7734375	n/a	514841	2110	0
503.3828125	n/a	515465	1312	1197
503.3828125	n/a	515465	1311	1174
509.462890625	n/a	521691	2110	0
